,id,name,last_modified
916,1009547,Natasha Romanoff,1969-12-31T19:00:00-0500
917,1010365,Nebula,2014-07-17T14:47:55-0400
918,1011302,Nehzno,1969-12-31T19:00:00-0500
919,1011422,Nekra,1969-12-31T19:00:00-0500
920,1011086,Nemesis,2004-04-14T00:00:00-0400
921,1010831,Network,1969-12-31T19:00:00-0500
922,1010815,New Goblin,1969-12-31T19:00:00-0500
923,1011336,New Mutants,2017-10-13T10:18:07-0400
924,1010683,New Warriors,2013-11-01T16:41:52-0400
925,1011271,New X-Men,2014-04-29T14:50:14-0400
926,1011269,Newton Destine,1969-12-31T19:00:00-0500
927,1011303,Next Avengers,1969-12-31T19:00:00-0500
928,1010685,Nextwave,1969-12-31T19:00:00-0500
929,1009471,Nick Fury,2016-02-10T10:01:27-0500
930,1017298,Nick Fury (LEGO Marvel Super Heroes),2013-09-12T17:37:19-0400
931,1011007,Nick Fury (Ultimate),1969-12-31T19:00:00-0500
932,1010746,Nico Minoru,1969-12-31T19:00:00-0500
933,1010706,Nicolaos,1969-12-31T19:00:00-0500
934,1011282,Night Nurse (Earth-9997),1969-12-31T19:00:00-0500
935,1014057,Night Nurse (Linda Carter),2021-08-27T17:46:06-0400
936,1010684,Night Thrasher,2017-08-24T16:58:26-0400
937,1014063,Night Thrasher (Dwayne Taylor),2017-08-24T16:58:59-0400
938,1009472,Nightcrawler,2013-10-17T15:06:41-0400
939,1011337,Nightcrawler (Ultimate),1969-12-31T19:00:00-0500
940,1010349,Nighthawk,2011-05-13T14:31:56-0400
941,1009473,Nightmare,2016-06-16T14:58:09-0400
942,1011124,Nightshade,1969-12-31T19:00:00-0500
943,1011409,Nine-Fold Daughters of Xao,1969-12-31T19:00:00-0500
944,1010797,Nitro,1969-12-31T19:00:00-0500
945,1009474,Nocturne,1969-12-31T19:00:00-0500
946,1009475,Nomad,1969-12-31T19:00:00-0500
947,1011427,Nomad (Rikki Barnes),2010-11-18T16:43:35-0500
948,1010955,Nomad (Steve Rogers),1969-12-31T19:00:00-0500
949,1009325,Norman Osborn,2013-07-18T13:46:24-0400
950,1010063,Norrin Radd,1969-12-31T19:00:00-0500
951,1009476,Northstar,2012-05-30T14:06:10-0400
952,1009477,Nova,2016-08-25T14:11:04-0400
953,1010956,Nova (Frankie Raye),2014-03-05T13:43:01-0500
954,1017078,Nova (Sam Alexander),2014-12-18T23:44:59-0500
955,1016837,Nova (USM),2013-09-18T15:55:09-0400
956,1010707,Nuke,1969-12-31T19:00:00-0500
957,1009620,Obadiah Stane,1969-12-31T19:00:00-0500
958,1009480,Odin,2014-06-12T16:01:36-0400
959,1009481,Ogun,1969-12-31T19:00:00-0500
960,1017840,Okoye,2017-08-24T16:49:45-0400
961,1010882,Old Lace,1969-12-31T19:00:00-0500
962,1017810,Old Man Logan (Earth-807128),2021-08-27T21:34:01-0400
963,1014160,Omega (Michael Pointer),2021-08-27T21:38:43-0400
964,1010757,Omega Flight,1969-12-31T19:00:00-0500
965,1009482,Omega Red,1969-12-31T19:00:00-0500
966,1011329,Omega Sentinel,1969-12-31T19:00:00-0500
967,1011123,Omega the Unknown,1969-12-31T19:00:00-0500
968,1009483,Onslaught,2014-04-29T14:14:34-0400
969,1011255,Onslaught (Ultimate),1969-12-31T19:00:00-0500
970,1009484,Oracle,1969-12-31T19:00:00-0500
971,1011202,Ord,1969-12-31T19:00:00-0500
972,1009485,Orphan,1969-12-31T19:00:00-0500
973,1010957,Orphan-Maker,-0001-11-30T00:00:00-0500
974,1009479,Otto Octavius,1969-12-31T19:00:00-0500
975,1014198,Outlaw (Inez Temple),2021-08-27T21:44:22-0400
976,1011228,Outlaw Kid,1969-12-31T19:00:00-0500
977,1010332,Overlord,1969-12-31T19:00:00-0500
978,1011028,Owl,1969-12-31T19:00:00-0500
979,1009488,Ozymandias,2010-12-10T17:17:11-0500
980,1011150,Paibok,1969-12-31T19:00:00-0500
981,1010873,Paladin,2014-04-29T14:51:16-0400
982,1010708,Pandemic,1969-12-31T19:00:00-0500
983,1011321,Paper Doll,1969-12-31T19:00:00-0500
984,1010357,Patch,1969-12-31T19:00:00-0500
985,1009492,Patriot,2011-03-10T14:50:29-0500
986,1011351,Payback,1969-12-31T19:00:00-0500
987,1017857,Peggy Carter (Captain Carter),2022-05-03T11:41:04-0400
988,1014267,Penance (Monet St. Croix),2021-08-19T00:00:58-0400
989,1009493,Penance (Robert Baldwin),2013-10-24T13:29:17-0400
990,1009494,Pepper Potts,2015-11-23T17:45:15-0500
991,1009495,Pestilence,1969-12-31T19:00:00-0500
992,1011388,Pet Avengers,2011-07-19T15:56:51-0400
993,1010779,Pete Wisdom,-0001-11-30T00:00:00-0500
994,1009491,Peter Parker,2021-07-01T15:07:31-0400
995,1010734,Peter Quill,1969-12-31T19:00:00-0500
996,1011021,Phalanx,2013-11-01T16:41:45-0400
997,1011419,Phantom Reporter,1969-12-31T19:00:00-0500
998,1017839,Phil Coulson (Phil Coulson),2017-08-24T12:56:20-0400
999,1011369,Phil Sheldon,1969-12-31T19:00:00-0500
1000,1014318,Phoenix Force,2021-08-23T23:19:13-0400
1001,1011045,Photon,1969-12-31T19:00:00-0500
1002,1010741,Phyla-Vell,1969-12-31T19:00:00-0500
1003,1010886,Piledriver,1969-12-31T19:00:00-0500
1004,1010762,Pip,1969-12-31T19:00:00-0500
1005,1011179,Pixie,2012-12-20T13:26:34-0500
1006,1009498,Plazm,1969-12-31T19:00:00-0500
1007,1009499,Polaris,2013-11-01T16:43:39-0400
1008,1009501,Post,1969-12-31T19:00:00-0500
1009,1016840,Power Man (USM),2013-09-18T15:54:58-0400
1010,1010770,Power Pack,2013-11-20T17:14:55-0500
1011,1011151,Praxagora,1969-12-31T19:00:00-0500
1012,1011152,Preak,1969-12-31T19:00:00-0500
1013,1009502,Pretty Boy,1969-12-31T19:00:00-0500
1014,1011104,Pride,1969-12-31T19:00:00-0500
1015,1014989,Prima,2010-11-18T16:00:31-0500
1016,1011234,Prince of Orphans,2011-05-26T17:52:40-0400
1017,1010750,Princess Powerful,1969-12-31T19:00:00-0500
1018,1009503,Prism,1969-12-31T19:00:00-0500
1019,1011030,Prodigy,2014-04-29T14:18:25-0400
1020,1014434,Prodigy (David Alleyne),2021-08-12T23:33:40-0400
1021,1011153,Proemial Gods,1969-12-31T19:00:00-0500
1022,1011378,Professor Monster,1969-12-31T19:00:00-0500
1023,1009504,Professor X,2013-11-20T17:14:37-0500
1024,1010958,Professor X (Ultimate),2013-07-18T13:53:49-0400
1025,1009505,Proteus,2014-04-29T14:23:50-0400
1026,1010960,Proteus (House of M),1969-12-31T19:00:00-0500
1027,1010959,Proteus (Ultimate),1969-12-31T19:00:00-0500
1028,1009506,Proudstar,1969-12-31T19:00:00-0500
1029,1009507,Prowler,1969-12-31T19:00:00-0500
1030,1010961,Prowler (Rick Lawson),1969-12-31T19:00:00-0500
1031,1009511,Psycho-Man,2011-10-10T16:38:33-0400
1032,1009512,Psylocke,2015-07-28T19:24:17-0400
1033,1009510,PsyNapse,1969-12-31T19:00:00-0500
1034,1009513,Puck,2012-09-17T13:21:57-0400
1035,1010962,Puck (Zuzha Yu),1969-12-31T19:00:00-0500
1036,1010865,Puff Adder,1969-12-31T19:00:00-0500
1037,1011165,pug,1969-12-31T19:00:00-0500
1038,1009514,Puma,1969-12-31T19:00:00-0500
1039,1009515,Punisher,2017-08-24T11:20:12-0400
1040,1009517,Punisher (2099),2014-03-05T13:43:05-0500
1041,1017306,Punisher (Marvel: Avengers Alliance),2013-09-18T10:16:29-0400
1042,1009519,Puppet Master,1969-12-31T19:00:00-0500
1043,1011207,Purifiers,2013-11-01T16:41:38-0400
1044,1009520,Purple Man,2011-06-14T17:29:03-0400
1045,1009522,Pyro,2013-10-15T19:40:03-0400
1046,1014528,Quake (Daisy Johnson),2017-08-24T16:53:55-0400
1047,1009523,Quasar (Phyla-Vell),2013-11-01T16:41:34-0400
1048,1010778,Quasar (Wendell Vaughn),2013-11-01T16:41:29-0400
1049,1010334,Quasimodo,1969-12-31T19:00:00-0500
1050,1011191,Queen Noir,1969-12-31T19:00:00-0500
1051,1009387,Quentin Quire,2014-02-07T13:41:04-0500
1052,1009524,Quicksilver,2014-03-05T13:43:15-0500
1053,1010964,Quicksilver (Age of Apocalypse),2013-11-20T17:25:52-0500
1054,1010963,Quicksilver (Ultimate),2014-03-05T13:43:21-0500
1055,1009430,Rachel Grey,2013-11-01T16:41:25-0400
1056,1009526,Radioactive Man,1969-12-31T19:00:00-0500
1057,1011280,Rafael Vega,1969-12-31T19:00:00-0500
1058,1010817,Rage,1969-12-31T19:00:00-0500
1059,1009527,Raider,1969-12-31T19:00:00-0500
1060,1009528,Randall,1969-12-31T19:00:00-0500
1061,1011326,Randall Flagg,1969-12-31T19:00:00-0500
1062,1010767,Random,1969-12-31T19:00:00-0500
1063,1010838,Rattler,1969-12-31T19:00:00-0500
1064,1011154,Ravenous,1969-12-31T19:00:00-0500
1065,1010892,Rawhide Kid,1969-12-31T19:00:00-0500
1066,1009531,Raza,-0001-11-30T00:00:00-0500
1067,1009532,Reaper,1969-12-31T19:00:00-0500
1068,1009533,Reavers,1969-12-31T19:00:00-0500
1069,1015000,Reavers (Ultimate),2012-07-11T09:37:35-0400
1070,1011249,Red 9,1969-12-31T19:00:00-0500
1071,1009534,Red Ghost,2014-04-29T14:51:08-0400
1072,1011238,Red Ghost (Ultimate),1969-12-31T19:00:00-0500
1073,1014666,Red Guardian (Alexei Shostakov),2021-08-12T23:02:57-0400
1074,1011360,Red Hulk,2016-02-11T10:09:51-0500
1075,1017099,Red Hulk (HAS),2013-09-18T15:53:53-0400
1076,1011436,Red She-Hulk,2014-04-10T14:34:02-0400
1077,1011155,Red Shift,1969-12-31T19:00:00-0500
1078,1009535,Red Skull,2016-06-02T12:20:31-0400
1079,1010965,Red Skull (Albert Malik),1969-12-31T19:00:00-0500
1080,1010837,Red Wolf,1969-12-31T19:00:00-0500
1081,1011390,Redwing,2010-12-20T13:56:41-0500
1082,1011376,Reptil,2012-03-21T15:04:41-0400
1083,1011189,Retro Girl,1969-12-31T19:00:00-0500
1084,1011330,Revanche,1969-12-31T19:00:00-0500
1085,1009537,Rhino,1969-12-31T19:00:00-0500
1086,1009702,Rhodey,1969-12-31T19:00:00-0500
1087,1011401,Richard Fisk,1969-12-31T19:00:00-0500
1088,1009379,Rick Jones,2013-11-01T16:41:20-0400
1089,1015006,Rick Jones (Ultimate),2012-07-16T14:52:14-0400
1090,1011348,Ricochet,1969-12-31T19:00:00-0500
1091,1009542,Rictor,2016-02-03T15:21:53-0500
1092,1009543,Riptide,1969-12-31T19:00:00-0500
1093,1009544,Risque,1969-12-31T19:00:00-0500
1094,1009545,Robbie Robertson,1969-12-31T19:00:00-0500
1095,1010792,Robert Baldwin ,1969-12-31T19:00:00-0500
1096,1009235,Robin Chapel,1969-12-31T19:00:00-0500
1097,1010744,Rocket Raccoon,2014-07-17T17:32:43-0400
1098,1017314,Rocket Raccoon (Marvel Heroes),2013-09-18T10:53:15-0400
1099,1010769,Rocket Racer,1969-12-31T19:00:00-0500
1100,1010692,Rockslide,1969-12-31T19:00:00-0500
1101,1009546,Rogue,2016-02-01T14:50:44-0500
1102,1010967,Rogue (Age of Apocalypse),2013-11-20T17:28:13-0500
1103,1017319,Rogue (Deadpool),2013-09-18T11:10:33-0400
1104,1010966,Rogue (Ultimate),2014-03-05T13:50:28-0500
1105,1017478,Rogue (X-Men: Battle of the Atom),2014-01-15T19:43:59-0500
1106,1010781,Roland Deschain,2004-04-14T00:00:00-0400
1107,1011398,Romulus,1969-12-31T19:00:00-0500
1108,1010344,Ronan,2014-07-17T16:45:26-0400
1109,1010710,Ronin,2021-08-18T21:41:44-0400
1110,1011117,Roughhouse,1969-12-31T19:00:00-0500
1111,1009549,Roulette,1969-12-31T19:00:00-0500
1112,1009595,Roxanne Simpson,1969-12-31T19:00:00-0500
1113,1009311,Rumiko Fujikawa,1969-12-31T19:00:00-0500
1114,1010747,Runaways,2016-07-27T14:46:35-0400
1115,1009551,Russian,1969-12-31T19:00:00-0500
1116,1009552,S.H.I.E.L.D.,2017-05-04T14:41:42-0400
1117,1009553,Sabra,1969-12-31T19:00:00-0500
1118,1009554,Sabretooth,2014-01-27T16:04:53-0500
1119,1010969,Sabretooth (Age of Apocalypse),2013-10-24T13:25:35-0400
1120,1010970,Sabretooth (House of M),1969-12-31T19:00:00-0500
1121,1010968,Sabretooth (Ultimate),2011-05-24T09:57:30-0400
1122,1009555,Sage,1969-12-31T19:00:00-0500
1123,1011325,Salem's Seven (Ultimate),1969-12-31T19:00:00-0500
1124,1011126,Sally Floyd,1969-12-31T19:00:00-0500
1125,1011156,Salo,1969-12-31T19:00:00-0500
1126,1009558,Sandman,1969-12-31T19:00:00-0500
1127,1010711,Santa Claus,1969-12-31T19:00:00-0500
1128,1009559,Saracen (Muzzafar Lambert),1969-12-31T19:00:00-0500
1129,1009560,Sasquatch (Walter Langkowski),2011-09-08T13:22:13-0400
1130,1011035,Satana,2011-08-11T12:02:11-0400
1131,1009561,Sauron,1969-12-31T19:00:00-0500
1132,1011048,Scalphunter,2021-07-27T15:50:30-0400
1133,1010861,Scarecrow (Ebenezer Laughton),1969-12-31T19:00:00-0500
1134,1011197,Scarlet Spider (Ben Reilly),2012-01-31T11:54:31-0500
1135,1011426,Scarlet Spider (Kaine),2012-12-14T11:49:34-0500
1136,1009562,Scarlet Witch,2016-06-16T14:23:56-0400
1137,1010972,Scarlet Witch (Age of Apocalypse),2014-05-02T17:07:06-0400
1138,1017308,Scarlet Witch (Marvel Heroes),2013-09-18T10:52:50-0400
1139,1010971,Scarlet Witch (Ultimate),2014-03-05T13:51:08-0500
1140,1010790,Scorpion (Carmilla Black),1969-12-31T19:00:00-0500
1141,1009563,Scorpion (Mac Gargan),2021-08-18T21:29:05-0400
1142,1011079,Scorpion (Ultimate),1969-12-31T19:00:00-0500
1143,1009565,Scourge,1969-12-31T19:00:00-0500
1144,1011230,Scrambler,1969-12-31T19:00:00-0500
1145,1009566,Scream (Donna Diego),1969-12-31T19:00:00-0500
1146,1011242,Screwball,1969-12-31T19:00:00-0500
1147,1009581,Sebastian Shaw,2012-02-10T13:36:35-0500
1148,1011368,Secret Warriors,2013-10-17T15:12:37-0400
1149,1009568,Selene,1969-12-31T19:00:00-0500
1150,1009569,Senator Kelly,2012-02-02T13:50:36-0500
1151,1009570,Sentinel,2011-10-21T12:56:02-0400
1152,1011323,Sentinels,2011-05-25T10:04:06-0400
1153,1009571,Sentry (Robert Reynolds),2013-10-24T13:38:51-0400
1154,1011167,Ser Duncan,1969-12-31T19:00:00-0500
1155,1009572,Serpent Society,1969-12-31T19:00:00-0500
1156,1010345,Sersi,2013-11-20T17:28:09-0500
1157,1009573,Shadow King,2011-04-13T12:11:28-0400
1158,1010973,Shadow King (Age of Apocalypse),2014-04-29T14:10:55-0400
1159,1009574,Shadowcat,2011-07-14T14:16:37-0400
1160,1010975,Shadowcat (Age of Apocalypse),2014-04-29T14:11:09-0400
1161,1010974,Shadowcat (Ultimate),1969-12-31T19:00:00-0500
1162,1011406,Shadu the Shady,1969-12-31T19:00:00-0500
1163,1009575,Shalla-bal,1969-12-31T19:00:00-0500
1164,1009576,Shaman,2011-05-10T15:51:36-0400
1165,1014979,Shane Yamada-Jones,2010-11-18T15:51:48-0500
1166,1009577,Shang-Chi,2014-04-29T14:51:25-0400
1167,1015001,Shang-Chi (Ultimate),2012-07-11T09:41:13-0400
1168,1009578,Shanna the She-Devil,2011-04-01T11:16:00-0400
1169,1010712,Shape,1969-12-31T19:00:00-0500
1170,1009579,Shard,1969-12-31T19:00:00-0500
1171,1009228,Sharon Carter,2016-04-20T16:10:50-0400
1172,1010895,Sharon Ventura,1969-12-31T19:00:00-0500
1173,1009580,Shatterstar,2011-11-08T11:47:58-0500
1174,1017111,She-Hulk (HAS),2013-09-18T15:53:40-0400
1175,1009583,She-Hulk (Jennifer Walters),2014-01-24T18:10:30-0500
1176,1011392,She-Hulk (Lyra),2013-11-01T16:50:43-0400
1177,1017331,She-Hulk (Marvel War of Heroes),2013-09-18T10:58:59-0400
1178,1011393,She-Hulk (Ultimate),2014-03-05T13:47:50-0500
1179,1015035,Shen,2010-11-12T13:05:50-0500
1180,1011168,Sheva Callister,1969-12-31T19:00:00-0500
1181,1011093,Shi'Ar,2014-06-18T12:40:30-0400
1182,1011381,Shinko Yamashiro,1969-12-31T19:00:00-0500
1183,1009582,Shinobi Shaw,1969-12-31T19:00:00-0500
1184,1009584,Shiva,1969-12-31T19:00:00-0500
1185,1011394,Shiver Man,1969-12-31T19:00:00-0500
1186,1009585,Shocker (Herman Schultz),2012-12-27T15:35:29-0500
1187,1010858,Shockwave,1969-12-31T19:00:00-0500
1188,1010824,Shooting Star,1969-12-31T19:00:00-0500
1189,1009586,Shotgun,1969-12-31T19:00:00-0500
1190,1009587,Shriek,2013-11-20T17:27:36-0500
1191,1009588,Sif,2015-03-09T17:40:25-0400
1192,1010848,Silhouette,1969-12-31T19:00:00-0500
1193,1017815,Silk (Cindy Moon),2021-08-05T15:34:51-0400
1194,1010856,Silk Fever,1969-12-31T19:00:00-0500
1195,1010339,Silver Centurion,1969-12-31T19:00:00-0500
1196,1009589,Silver Fox,1969-12-31T19:00:00-0500
1197,1009590,Silver Sable,2014-04-29T14:51:32-0400
1198,1009591,Silver Samurai,2013-07-26T22:23:44-0400
1199,1010976,Silver Samurai (Age of Apocalypse),2014-04-29T15:00:49-0400
1200,1009592,Silver Surfer,2013-11-07T10:48:53-0500
1201,1010864,Silverclaw,1969-12-31T19:00:00-0500
1202,1009594,Silvermane,1969-12-31T19:00:00-0500
1203,1010898,Sin,2013-10-24T14:19:06-0400
1204,1011265,Sinister Six,2013-12-26T14:24:53-0500
1205,1014975,Sir Ram,2010-11-18T15:48:19-0500
1206,1010834,Siren (Earth-93060),1969-12-31T19:00:00-0500
1207,1010745,Sister Grimm,1969-12-31T19:00:00-0500
1208,1011223,Skaar,2011-02-28T10:37:48-0500
1209,1017101,Skaar (HAS),2013-09-18T15:53:28-0400
1210,1009598,Skin,1969-12-31T19:00:00-0500
1211,1011157,Skreet,1969-12-31T19:00:00-0500
1212,1009599,Skrulls,2016-05-26T10:59:51-0400
1213,1015002,Skrulls (Ultimate),2012-07-11T11:09:44-0400
1214,1009600,Skullbuster (Cylla Markham),1969-12-31T19:00:00-0500
1215,1011057,Slapstick,1969-12-31T19:00:00-0500
1216,1011070,Slayback,1969-12-31T19:00:00-0500
1217,1009601,Sleeper,1969-12-31T19:00:00-0500
1218,1010761,Sleepwalker,1969-12-31T19:00:00-0500
1219,1009602,Slipstream,1969-12-31T19:00:00-0500
1220,1010874,Slyde,1969-12-31T19:00:00-0500
1221,1009603,Smasher (Vril Rokk),1969-12-31T19:00:00-0500
1222,1010845,Smiling Tiger,1969-12-31T19:00:00-0500
1223,1009606,Snowbird,2011-08-11T10:32:42-0400
1224,1010855,Solo (James Bourne),1969-12-31T19:00:00-0500
1225,1010693,Songbird,2011-08-11T12:06:21-0400
1226,1011373,Sons of the Tiger,1969-12-31T19:00:00-0500
1227,1009607,Spacker Dave,1969-12-31T19:00:00-0500
1228,1010705,Spectrum,2013-08-30T11:37:35-0400
1229,1010833,Speed,2011-03-10T15:01:36-0500
1230,1011032,Speed Demon,2012-12-27T15:36:11-0500
1231,1010694,Speedball (Robert Baldwin),2017-08-24T17:00:17-0400
1232,1009605,Spencer Smythe,1969-12-31T19:00:00-0500
1233,1011366,Sphinx (Anath-Na Mut),1969-12-31T19:00:00-0500
1234,1010727,Spider-dok,1969-12-31T19:00:00-0500
1235,1009157,Spider-Girl (Anya Corazon),2016-02-22T15:16:25-0500
1236,1009609,Spider-Girl (May Parker),2016-03-02T11:04:46-0500
1237,1017603,Spider-Gwen (Gwen Stacy),2021-06-30T17:29:14-0400
1238,1011347,Spider-Ham (Larval Earth),2015-03-26T13:33:09-0400
1239,1011054,Spider-Man (1602),2014-03-05T13:47:38-0500
1240,1014873,Spider-Man (2099),2013-08-15T14:16:16-0400
1241,1016452,Spider-Man (Ai Apaec),2012-08-06T16:22:54-0400
1242,1014858,Spider-Man (Ben Reilly),2014-03-05T13:48:42-0500
1243,1012200,Spider-Man (House of M),2014-03-05T13:49:00-0500
1244,1017332,Spider-Man (LEGO Marvel Super Heroes),2013-09-18T11:21:05-0400
1245,1011114,Spider-Man (Marvel Zombies),2014-03-05T13:53:01-0500
1246,1017305,Spider-Man (Marvel: Avengers Alliance),2013-09-18T10:16:10-0400
1247,1016181,Spider-Man (Miles Morales),2016-02-11T10:01:29-0500
1248,1012295,Spider-Man (Noir),2015-03-26T13:33:16-0400
1249,1009610,Spider-Man (Peter Parker),2021-06-30T17:32:26-0400
1250,1011377,Spider-Man (Takuya Yamashiro),2012-08-06T16:27:55-0400
1251,1011010,Spider-Man (Ultimate),2014-03-05T13:50:46-0500
1252,1010795,Spider-Woman (Charlotte Witter),2014-03-05T13:49:34-0500
1253,1009608,Spider-Woman (Jessica Drew),2016-04-26T15:26:56-0400
1254,1010794,Spider-Woman (Mattie Franklin),2014-03-05T13:50:37-0500
1255,1009614,Spiral (Rita Wayword),1969-12-31T19:00:00-0500
1256,1011158,Spirit,1969-12-31T19:00:00-0500
1257,1010899,Spitfire,2011-02-08T19:12:56-0500
1258,1009616,Spot,1969-12-31T19:00:00-0500
1259,1011180,Sprite,1969-12-31T19:00:00-0500
1260,1009617,Spyke,1969-12-31T19:00:00-0500
1261,1014905,Squadron Sinister,2015-01-08T15:06:31-0500
1262,1010814,Squadron Supreme (Earth-712),1969-12-31T19:00:00-0500
1263,1010860,Squirrel Girl,2016-07-26T10:13:42-0400
1264,1009618,Stacy X,2012-11-09T15:14:06-0500
1265,1015003,Stacy X (Ultimate),2012-07-11T11:12:29-0400
1266,1011307,Star Brand,1969-12-31T19:00:00-0500
1267,1010733,Star-Lord (Peter Quill),2014-07-14T20:45:53-0400
1268,1009621,Starbolt,1969-12-31T19:00:00-0500
1269,1010764,Stardust,1969-12-31T19:00:00-0500
1270,1011084,Starfox,1969-12-31T19:00:00-0500
1271,1011341,Starhawk (Stakar Ogord),1969-12-31T19:00:00-0500
1272,1011078,Starjammers,2014-05-23T12:18:18-0400
1273,1009622,Stark Industries,1969-12-31T19:00:00-0500
1274,1010828,Stature,2013-11-01T16:50:16-0400
1275,1010889,Steel Serpent (Davos),1969-12-31T19:00:00-0500
1276,1012230,Stegron,2021-08-27T17:18:29-0400
1277,1011159,Stellaris,1969-12-31T19:00:00-0500
1278,1009625,Stepford Cuckoos,2011-10-19T10:50:11-0400
1279,1009615,Stephanie de la Spiroza,1969-12-31T19:00:00-0500
1280,1010901,Stephen Strange,1969-12-31T19:00:00-0500
1281,1010326,Steve Rogers,2011-03-04T15:44:59-0500
1282,1009626,Stick,1969-12-31T19:00:00-0500
1283,1009627,Stilt-Man (Wibur Day),1969-12-31T19:00:00-0500
1284,1009628,Stingray (Walter Newell),1969-12-31T19:00:00-0500
1285,1010327,Stone Men,1969-12-31T19:00:00-0500
1286,1009629,Storm,2016-05-26T11:50:27-0400
1287,1010979,Storm (Age of Apocalypse),2014-03-05T13:57:02-0500
1288,1017309,Storm (Marvel Heroes),2013-09-18T10:52:33-0400
1289,1010978,Storm (Ultimate),2014-03-05T13:58:04-0500
1290,1011062,Stranger,1969-12-31T19:00:00-0500
1291,1011051,Strong Guy,2011-11-08T11:46:04-0500
1292,1009632,Stryfe,2013-11-01T16:50:51-0400
1293,1011225,Stryfe (Ultimate),1969-12-31T19:00:00-0500
1294,1010791,Sub-Mariner,2013-09-27T16:50:47-0400
1295,1009631,Sue Storm,2013-10-24T13:41:17-0400
1296,1011212,Sugar Man,2013-11-01T16:50:49-0400
1297,1009635,Sumo,1969-12-31T19:00:00-0500
1298,1009636,Sunfire,2014-05-01T15:08:48-0400
1299,1010981,Sunfire (Age of Apocalypse),2014-05-01T15:09:00-0400
1300,1009637,Sunset Bain,1969-12-31T19:00:00-0500
1301,1009638,Sunspot,2011-07-14T14:28:50-0400
1302,1015280,Super Hero Squad,2011-04-25T19:09:38-0400
1303,1011022,Super-Adaptoid,1969-12-31T19:00:00-0500
1304,1009639,Super-Skrull,2013-11-01T16:51:40-0400
1305,1011232,Supernaut,1969-12-31T19:00:00-0500
1306,1011160,Supreme Intelligence,2013-12-17T17:37:00-0500
1307,1010695,Surge,2011-10-19T10:49:27-0400
1308,1011477,Surtur,2021-08-13T00:16:44-0400
1309,1011172,Susan Delgado,1969-12-31T19:00:00-0500
1310,1011075,Swarm,1969-12-31T19:00:00-0500
1311,1011017,Sway,1969-12-31T19:00:00-0500
1312,1009640,Switch,1969-12-31T19:00:00-0500
1313,1017852,Sword Master (Sword Master),2021-08-27T22:12:45-0400
1314,1009641,Swordsman,2014-04-29T14:51:47-0400
1315,1010982,Swordsman (Jacques Duquesne),2021-07-26T13:56:16-0400
1316,1009642,Sym,1969-12-31T19:00:00-0500
1317,1009643,Synch,1969-12-31T19:00:00-0500
1318,1009644,T'Challa,2012-05-23T12:12:57-0400
1319,1011042,Tag,1969-12-31T19:00:00-0500
1320,1009646,Talisman (Elizabeth Twoyoungmen),1969-12-31T19:00:00-0500
1321,1010753,Talkback (Chase Stein),1969-12-31T19:00:00-0500
1322,1011395,Talon (Fraternity of Raptors),1969-12-31T19:00:00-0500
1323,1011161,Talos,1969-12-31T19:00:00-0500
1324,1011149,Tana Nile,1969-12-31T19:00:00-0500
1325,1010713,Tarantula (Luis Alvarez),1969-12-31T19:00:00-0500
1326,1011854,Tarantula (Maria Vasquez),2021-08-27T22:05:20-0400
1327,1009647,Tarot,1969-12-31T19:00:00-0500
1328,1009648,Taskmaster,2013-10-24T13:29:31-0400
1329,1011115,Tattoo,1969-12-31T19:00:00-0500
1330,1011896,Taurus (Cornelius van Lunt),2021-08-27T22:16:58-0400
1331,1013504,Technarchy,2021-08-27T22:14:12-0400
1332,1011000,Ted Forrester,1969-12-31T19:00:00-0500
1333,1009650,Tempest,1969-12-31T19:00:00-0500
1334,1011162,Tenebrous,1969-12-31T19:00:00-0500
1335,1009651,Terrax,2011-09-23T11:18:20-0400
1336,1011034,Terror,1969-12-31T19:00:00-0500
1337,1010819,Texas Twister,1969-12-31T19:00:00-0500
1338,1011003,Thaddeus Ross,2013-08-20T21:16:14-0400
1339,1009652,Thanos,2016-05-05T15:35:19-0400
1340,1015004,Thanos (Ultimate),2014-03-05T13:56:27-0500
1341,1011083,The 198,2013-07-22T14:59:21-0400
1342,1009653,The Anarchist,1969-12-31T19:00:00-0500
1343,1009654,The Call,1969-12-31T19:00:00-0500
1344,1010714,The Captain,2012-03-19T12:23:12-0400
1345,1012080,The Collector (Taneleer Tivan),2021-08-18T23:12:01-0400
1346,1011294,The Enforcers,1969-12-31T19:00:00-0500
1347,1010728,The Executioner,1969-12-31T19:00:00-0500
1348,1009655,The Fallen,1969-12-31T19:00:00-0500
1349,1011219,The Fury,1969-12-31T19:00:00-0500
1350,1010359,The Hand,2013-12-26T14:25:22-0500
1351,1010715,The Hood,2016-05-25T12:01:51-0400
1352,1011295,The Howling Commandos,2015-09-30T12:27:59-0400
1353,1014986,The Hunter,2010-11-18T15:58:03-0500
1354,1010998,The Initiative,2013-11-01T16:24:13-0400
1355,1017103,The Leader (HAS),2013-09-18T15:53:04-0400
1356,1011216,The Liberteens,1969-12-31T19:00:00-0500
1357,1011215,The Liberty Legion,1969-12-31T19:00:00-0500
1358,1011018,The Order,1969-12-31T19:00:00-0500
1359,1009656,The Phantom,1969-12-31T19:00:00-0500
1360,1009657,The Professor,1969-12-31T19:00:00-0500
1361,1011211,The Renegades,1969-12-31T19:00:00-0500
